produto,price,entregue
Cama Box King Size,139.07,True
Cadeira Gamer,190.71,True
Sofá 4 Lugares,763.68,False
Desodorante,100.67,True
Creme Anti-Inflamação,611.91,False
Creme Anti-Acne,225.26,False
Creme Dental,552.35,True
Mochila,238.37,True
Cama Box Solteiro,268.97,True
Camisa,226.21,False
Monitor 144Hz,477.47,True
Monitor 360Hz,774.84,True
All-in-One,496.68,False
Boné,117.0,False
Desktop,842.88,False
Creme Anti-Espinhas,843.67,False
Óculos de Sol,580.03,False
Monitor 200Hz,913.24,False
Cama Box com Baú e Criado-Mudo,80.27,True
Netbook,758.45,True
Cadeira de Praia,557.97,False
Desktop,656.14,True
Guarda-Roupa Infantil,288.55,True
Monitor Gamer,973.57,True
Guarda-Roupa Solteiro,454.22,False
Monitor 4K,784.3,True
Monitor 360Hz,512.55,False
Monitor 75Hz,948.93,False
Cama Box com Gavetas,420.84,False
Cama Box com Gavetas e Cabeceira,515.22,True
Recipiente de Bebida,850.07,False
Creme Anti-Ressecamento,62.46,False
Monitor Touchscreen,925.65,False
Creme Anti-Irritação,678.76,True
Monitor 4K,683.35,True
Cama Box com Baú, Gavetas e Cabeceira,562.24,False
Perfume,671.48,False
Protetor Solar,330.4,False
Monitor Curvo,999.75,False
Sofá 2 Lugares,503.24,False
Recipiente de Limpeza,227.72,True
Cama Box Solteiro,331.08,True
Creme Anti-Irritação,421.64,False
Recipiente de Vidro,221.8,True
Monitor 144Hz,84.98,True
Cama Box com Gavetas,334.33,False
Perfume,581.96,True
Guarda-Roupa Solteiro,424.47,False
Creme Anti-Acne,249.13,True
Creme Anti-Idade,417.29,True
Creme Anti-Estrias,733.92,True
Anel,891.61,False
Guarda-Roupa,777.63,True
Camisa,388.85,False
Sabonete,262.51,True
Boné,939.75,False
Guarda-Roupa Solteiro,760.98,False
Creme Anti-Estrias,452.25,True
Creme Anti-Manchas,923.68,False
Protetor Solar,649.91,False
Guarda-Roupa Solteiro,649.87,False
Recipiente de Alimento,474.95,True
Creme Anti-Rugas,716.14,True
Pulseira,656.39,True
All-in-One,874.04,True
Mesa de Centro,150.31,True
Cama Box com Gavetas,459.37,False
Creme Anti-Ressecamento,522.99,True
Pulseira,472.67,False
Cama Box Queen Size,472.79,True
Desktop,686.36,False
Monitor 360Hz,768.16,True
Monitor 75Hz,231.3,True
Recipiente de Bebida,875.57,False
Notebook,672.22,True
Cama Box com Baú, Gavetas e Cabeceira,235.91,False
Relógio,126.49,True
Creme Anti-Manchas,670.98,False
Fio Dental,165.09,True
Óculos de Grau,549.84,True
Creme Anti-Irritação,599.91,False
Mini PC,769.02,True
Creme Anti-Idade,299.79,False
Guarda-Roupa Planejado,579.65,False
Cama Box com Baú, Cabeceira e Criado-Mudo,723.08,True
Mesa de Centro,946.39,True
Guarda-Roupa Infantil,272.58,False
Mochila,283.97,False
Sabonete,702.29,False
Guarda-Roupa Embutido,285.18,True
Boné,863.43,True
Guarda-Roupa Planejado,544.69,False
Creme Anti-Irritação,771.61,False
Cama Box com Baú, Cabeceira e Criado-Mudo,741.98,True
Cama Box Baú,460.77,False
Recipiente de Papel,546.13,False
Calça,353.66,False
Creme Anti-Celulite,856.84,False
Recipiente de Vidro,599.35,True
Cadeira de Jantar,832.56,True
Monitor Full HD,442.06,False
Creme Anti-Celulite,794.68,True
Camisa,591.14,True
Monitor 360Hz,792.42,False
Sofá de Canto,156.55,False
Anel,311.33,False
Creme Anti-Irritação,595.99,False
Monitor 360Hz,293.01,True
Cama Box com Baú, Gavetas e Criado-Mudo,696.91,False
Protetor Solar,373.03,False
Camisa,852.92,True
Monitor 240Hz,820.83,False
Monitor Ultrawide,226.57,True
Recipiente de Lixo,561.61,True
Colar,798.64,True
Creme Anti-Ressecamento,965.97,False
Notebook,742.86,True
Cama Box com Gavetas e Criado-Mudo,84.99,False
Monitor 240Hz,98.35,False
Monitor 120Hz,59.09,True
Camisa,259.61,True
Netbook,345.41,True
Desodorante,993.45,False
Sabonete,374.72,False
Macbook,301.27,True
Recipiente de Vidro,882.7,True
Condicionador,805.04,True
Mini PC,850.13,False
Cama Box Solteiro,656.08,False
Cinto,986.7,False
Monitor 165Hz,860.48,False
Bermuda,274.23,False
Cama Box com Baú, Gavetas e Criado-Mudo,994.72,False
Creme Anti-Irritação,103.04,False
Sofá 4 Lugares,410.87,False
Carteira,312.75,True
Fio Dental,702.01,False
Monitor 4K,679.11,True
Monitor 60Hz,672.1,True
Monitor Touchscreen,481.14,True
Cama Box Baú,801.13,True
Escova de Dente,99.41,False
Guarda-Roupa Solteiro,235.69,False
Creme Anti-Cravos,408.56,True
Mesa de Centro,168.99,False
Cama Box com Baú e Cabeceira,281.19,False
Desodorante,874.27,False
Sabonete,772.11,True
Sofá de Canto,314.27,False
Monitor Gamer,462.88,False
Pulseira,315.63,False
Creme Anti-Irritação,918.33,False
Desodorante,286.23,False
Creme Anti-Inflamação,116.08,False
Cadeira de Escritório,194.92,True
Sabonete,750.81,True
Cama Box Solteiro,699.09,False
Perfume,75.61,True
Perfume,558.75,True
Monitor Gamer,154.89,True
Fio Dental,857.11,True
Cadeira Dobrável,249.31,True
Creme Anti-Inflamação,945.39,True
Monitor Ultrawide,294.93,True
Creme Anti-Acne,654.34,False
Mesa de Escritório,103.6,True
Sabonete,212.82,True
Pulseira,83.96,True
Creme Dental,849.72,True
Recipiente de Bebida,407.82,False
Guarda-Roupa Infantil,111.66,False
Ultrabook,182.98,True
Cama Box com Gavetas e Criado-Mudo,882.76,False
Monitor HD,401.88,True
Monitor Ultrawide,691.7,False
Desktop,831.53,True
Sofá-Cama,903.16,False
Monitor 280Hz,522.0,False
Cadeira Gamer,675.38,False
Escova de Dente,100.33,True
Cadeira de Escritório,826.05,True
Desktop,70.6,False
Creme Dental,107.72,True
Guarda-Roupa Planejado,122.56,True
Tenis,928.68,False
Monitor 165Hz,79.75,False
Cama Box com Baú, Gavetas e Criado-Mudo,379.04,True
Creme Anti-Acne,89.19,False
Cama Box Casal,181.8,True
Monitor Ultrawide,605.41,True
Protetor Solar,272.3,False
Monitor Full HD,439.02,True
Shampoo,322.4,True
Protetor Solar,534.4,False
Monitor 240Hz,751.69,True
Shampoo,633.54,False
Fio Dental,144.67,True
Mesa de Escritório,708.11,True
Notebook,517.11,False
Recipiente de Lixo,295.66,False
Guarda-Roupa,851.26,False
Chapéu,507.08,True
Guarda-Roupa Solteiro,565.02,False
Creme Anti-Inflamação,153.15,True
Monitor Ultrawide,391.9,True
Monitor 75Hz,787.85,False
Brinco,677.35,True
Colar,429.84,True
Guarda-Roupa,642.08,True
Sofá 3 Lugares,548.53,False
Sofá,540.21,True
Cama Box com Gavetas,325.66,True
Cama Box com Criado-Mudo,266.43,False
Creme Anti-Estrias,916.15,True
Monitor Curvo,380.71,False
Cama Box com Gavetas, Cabeceira e Criado-Mudo,484.45,False
Cama Box com Gavetas,580.55,False
Camisa,165.12,True
Guarda-Roupa Solteiro,621.73,True
Monitor 240Hz,810.93,False
Protetor Solar,679.81,False
Mesa de Jantar,750.85,False
Netbook,853.38,True
Guarda-Roupa,933.46,False
Creme Anti-Espinhas,451.25,False
Cadeira de Jantar,717.51,True
Shampoo,636.02,False
Colar,526.96,False
Ultrabook,413.5,True
Creme Anti-Inflamação,509.99,True
Recipiente de Limpeza,577.96,False
Creme Anti-Cravos,610.39,True
Colar,653.42,False
Recipiente de Lixo,302.29,False
All-in-One,536.13,True
Monitor Touchscreen,425.01,False
Cadeira Dobrável,586.61,False
Recipiente de Higiene,855.73,False
Creme Anti-Ressecamento,385.85,False
Sofá de Canto,879.17,True
Monitor 280Hz,336.72,False
Pulseira,412.59,False
Creme Anti-Manchas,928.0,True
Monitor 240Hz,692.67,True
Sofá de Canto,496.45,True
Guarda-Roupa Infantil,544.81,True
Cama Box com Cabeceira,898.18,False
Sofá,741.92,True
Monitor 144Hz,795.63,False
Cama Box com Baú e Gavetas,817.5,True
Cama Box Queen Size,775.73,False
Creme Anti-Olheiras,658.57,True
Guarda-Roupa,75.39,True
Cama Box King Size,442.04,False
Recipiente de Plástico,226.6,False
Cama Box com Baú, Gavetas e Cabeceira,491.41,True
Creme Anti-Idade,838.42,False
Creme Anti-Irritação,943.32,True
Creme Anti-Inflamação,613.73,True
Chapéu,889.0,False
Creme Anti-Estrias,512.88,True
Monitor Curvo,992.47,False
Pulseira,473.96,False
Sofá de Canto,895.33,False
Monitor 240Hz,843.64,False
Escova de Dente,65.84,False
Cama Box,544.5,False
Cadeira de Jantar,838.66,True
Anel,395.32,True
Cama Box com Baú, Cabeceira e Criado-Mudo,784.68,False
Cinto,809.33,True
Sofá de Canto,429.83,True
Creme Anti-Inflamação,244.91,True
Creme Anti-Manchas,193.35,False
Ultrabook,94.02,False
Cama Box,131.83,False
Mesa de Centro,895.4,True
Mesa de Escritório,696.83,True
Hidratante,282.34,False
Creme Anti-Ressecamento,914.28,False
Recipiente de Plástico,368.85,True
Carteira,682.09,False
Carteira,996.7,False
Creme Anti-Rugas,488.86,True
Creme Anti-Olheiras,720.73,False
Chapéu,374.86,False
Camisa,95.67,False
Mesa de Escritório,507.53,False
Monitor Full HD,611.29,False
Monitor 280Hz,844.72,True
Monitor Full HD,741.25,True
Hidratante,839.63,True
Creme Anti-Acne,974.84,False
Creme Anti-Irritação,452.74,False
Cadeira de Praia,189.32,True
Creme Anti-Olheiras,474.72,False
Cama Box com Baú, Gavetas e Criado-Mudo,281.16,False
Cama Box Casal,480.87,True
Cama Box com Gavetas e Cabeceira,68.28,False
Recipiente de Vidro,173.5,False
Sofá-Cama,866.07,True
Cama Box com Criado-Mudo,696.42,False
Cama Box Solteiro,418.88,False
Condicionador,518.65,False
Mochila,723.62,True
Chapéu,253.65,True
Monitor Gamer,584.77,True
Cama Box com Cabeceira,943.77,True
Cama Box Queen Size,695.1,True
Creme Anti-Olheiras,770.54,False
Anel,561.08,True
Recipiente de Papel,892.52,False
Monitor,175.78,True
Sofá,464.26,True
Anel,160.06,True
Mini PC,221.2,True
Sofá 3 Lugares,377.48,False
Mini PC,501.99,False
Monitor 120Hz,482.33,True
Cama Box com Gavetas, Cabeceira e Criado-Mudo,668.84,True
Shampoo,221.19,True
Sofá 2 Lugares,891.26,False
Protetor Labial,758.53,True
Bolsa,750.17,False
Monitor 360Hz,203.01,True
Sofá 4 Lugares,622.56,True
Creme Anti-Idade,780.6,False
Creme Anti-Inflamação,782.47,True
Monitor Curvo,207.52,True
Mesa de Jantar,989.95,True
Cadeira Gamer,999.46,False
Monitor,555.96,True
Sofá-Cama,572.05,False
Cama Box com Gavetas,277.65,True
Creme Anti-Manchas,738.81,True
Recipiente de Vidro,676.48,True
Mesa de Escritório,877.87,False
Monitor 280Hz,101.52,True
Cama Box,533.82,False
Monitor 360Hz,489.11,True
Recipiente de Plástico,345.13,True
Sofá 4 Lugares,487.13,True
Monitor 4K,61.01,False
Guarda-Roupa,964.54,True
Cama Box King Size,250.03,True
Cama Box com Gavetas,917.37,True
Cama Box com Gavetas e Criado-Mudo,822.6,True
Mesa de Escritório,128.42,True
Sofá-Cama,646.4,False
Creme Anti-Rugas,790.57,False
Hidratante,783.27,True
Creme Anti-Envelhecimento,455.29,False
Cama Box com Baú, Gavetas e Cabeceira,606.48,True
Ultrabook,360.93,False
Guarda-Roupa Casal,919.33,False
Shampoo,310.36,True
Desktop,602.77,True
Monitor 60Hz,446.79,False
Cama Box com Cabeceira e Criado-Mudo,899.47,True
Cama Box Baú,486.28,True
Monitor 200Hz,729.48,True
Cama Box com Gavetas e Criado-Mudo,710.51,True
Monitor,614.98,False
Shampoo,471.76,False
Recipiente de Bebida,408.88,True
Sofá 2 Lugares,969.68,False
Recipiente de Higiene,612.6,False
Shampoo,392.03,True
Calça,837.84,False
Monitor 165Hz,224.75,True
Creme Anti-Envelhecimento,989.15,False
Brinco,168.36,False
Óculos de Grau,145.55,False
Cama Box com Baú e Cabeceira,206.31,True
Monitor Touchscreen,85.4,False
Óculos de Grau,206.97,True
Creme Anti-Celulite,510.32,True
All-in-One,225.25,True
Sofá 3 Lugares,652.85,True
Monitor 280Hz,430.37,True
Shampoo,549.55,False
Monitor 4K,105.6,False
Recipiente de Higiene,144.08,True
Creme Anti-Inflamação,380.56,True
Chapéu,576.22,True
Boné,250.76,True
Recipiente de Bebida,293.62,False
All-in-One,208.9,True
Monitor Gamer,849.15,False
Anel,427.84,True
Creme Anti-Espinhas,767.86,False
Monitor Ultrawide,542.41,False
Colar,281.02,True
Monitor 240Hz,541.13,True
Recipiente de Higiene,595.25,True
Monitor 280Hz,469.77,True
Macbook,206.04,False
Recipiente de Vidro,545.23,True
Cama Box com Baú, Gavetas e Cabeceira,560.96,True
Sofá,827.72,False
Relógio,775.48,False
Creme Anti-Cravos,899.98,False
Monitor 120Hz,968.18,False
Sofá-Cama,350.68,True
Cama Box com Cabeceira e Criado-Mudo,949.33,False
Monitor 4K,367.22,False
Monitor 75Hz,156.05,True
Tenis,262.59,False
Cama Box Baú,621.79,True
Cama Box com Baú e Criado-Mudo,445.86,True
Cama Box com Baú, Cabeceira e Criado-Mudo,311.67,False
Cama Box Baú,71.66,False
Monitor 75Hz,611.71,False
Creme Anti-Espinhas,873.23,True
Cama Box King Size,639.46,True
Monitor 4K,102.99,True
Cama Box com Baú e Gavetas,728.2,True
Cama Box com Gavetas, Cabeceira e Criado-Mudo,650.29,True
Monitor 120Hz,886.21,False
Óculos de Grau,390.75,True
Monitor HD,330.69,False
Cama Box com Gavetas e Cabeceira,712.55,True
Guarda-Roupa Casal,264.91,True
Cama Box King Size,835.76,False
Creme Anti-Espinhas,993.76,False
Cama Box Queen Size,282.4,True
Monitor Gamer,896.39,True
All-in-One,307.03,True
Cama Box com Baú e Cabeceira,185.44,False
Ultrabook,380.02,False
Cama Box com Gavetas,801.28,True
Recipiente de Plástico,338.62,False
Cama Box Baú,545.43,False
Creme Anti-Estrias,955.63,True
Guarda-Roupa Planejado,175.92,True
Protetor Solar,583.7,False
Recipiente de Vidro,88.27,True
Relógio,419.99,True
Chapéu,585.62,False
Cama Box com Baú, Cabeceira e Criado-Mudo,831.3,False
Creme Anti-Rugas,207.62,False
Mesa de Centro,840.63,True
Cama Box com Baú e Gavetas,483.71,True
Chapéu,267.69,True
Guarda-Roupa Planejado,661.39,True
Monitor 60Hz,634.69,False
Boné,670.44,False
Cama Box,256.03,True
Recipiente de Lixo,494.27,False
Mesa de Centro,618.92,False
Sofá 3 Lugares,648.56,True
Cadeira Dobrável,683.17,False
Cama Box com Baú e Gavetas,188.1,True
Cadeira de Escritório,853.86,False
Creme Anti-Estrias,558.8,False
Cama Box Queen Size,252.53,True
Cama Box com Cabeceira,770.04,True
Monitor,780.87,True
Creme Anti-Inflamação,721.24,True
Óculos de Sol,988.75,False
Monitor 4K,956.76,False
Monitor 165Hz,956.21,False
Escova de Dente,456.94,True
Cama Box King Size,394.37,True
Creme Anti-Inflamação,60.44,False
Creme Anti-Irritação,623.24,False
Recipiente de Vidro,514.46,False
Protetor Labial,791.21,True
Desktop,872.71,True
Desktop,644.39,False
Hidratante,106.83,False
Cama Box com Baú e Criado-Mudo,863.0,False
Guarda-Roupa,657.97,True
Creme Anti-Estrias,138.04,False
Cama Box com Baú, Cabeceira e Criado-Mudo,793.82,False
Chapéu,136.1,True
Macbook,487.04,True
Protetor Labial,789.66,False
Carteira,401.39,False
Recipiente de Bebida,782.61,True
Monitor 240Hz,114.98,True
Sofá de Canto,473.61,True
Shampoo,757.86,False
Shampoo,105.63,False
Cadeira de Escritório,632.43,True
Óculos de Sol,214.42,False
Creme Anti-Irritação,956.6,True
Mesa de Jantar,781.08,False
Cadeira Gamer,72.21,False
Recipiente de Limpeza,438.89,True
Creme Anti-Estrias,653.6,False
Guarda-Roupa Planejado,847.45,False
Creme Anti-Manchas,998.23,True
Cama Box com Baú, Gavetas e Criado-Mudo,215.74,True
Cama Box com Baú e Criado-Mudo,270.95,True
Computador,444.7,False
Creme Anti-Olheiras,659.15,True
Monitor 120Hz,990.19,False
Bermuda,388.46,False
Relógio,727.75,True
Monitor,478.63,True
Sofá,107.39,False
Bolsa,424.74,False
Cama Box com Baú e Criado-Mudo,284.15,False
Shampoo,987.5,True
Cama Box com Criado-Mudo,807.92,True
Monitor 120Hz,110.88,True
Fio Dental,197.3,True
Monitor Touchscreen,630.85,False
Mochila,547.94,True
Perfume,189.72,False
Cama Box com Cabeceira e Criado-Mudo,688.69,False
Sofá,598.01,True
Monitor 144Hz,412.57,True
Creme Anti-Manchas,540.45,True
Recipiente de Bebida,897.28,False
Creme Anti-Inflamação,967.72,True
Mesa de Jantar,103.23,True
Cama Box com Cabeceira,165.45,False
Guarda-Roupa Casal,467.68,False
Guarda-Roupa Infantil,828.71,False
Creme Anti-Rugas,988.7,True
Monitor Full HD,284.26,True
Recipiente de Alimento,244.1,True
Recipiente de Higiene,791.86,True
Óculos de Sol,882.07,False
Calça,555.09,True
Anel,355.33,False
Boné,318.59,True
Cadeira de Praia,720.38,True
Perfume,372.21,True
Creme Anti-Inflamação,585.17,False
Creme Anti-Espinhas,792.53,False
Cama Box,805.27,True
Guarda-Roupa Embutido,224.14,False
Cama Box Baú,687.52,True
Cama Box com Gavetas,323.43,False
Pulseira,792.52,False
Bolsa,743.74,False
Creme Anti-Celulite,960.81,True
Monitor HD,173.78,True
Guarda-Roupa Infantil,445.89,True
Guarda-Roupa Planejado,346.24,False
Hidratante,515.19,True
Cama Box Solteiro,456.38,False
Recipiente de Plástico,614.06,False
Cama Box com Cabeceira,467.9,False
Mesa de Centro,810.72,False
Creme Anti-Rugas,337.36,False
Creme Anti-Acne,220.23,True
Guarda-Roupa Planejado,995.41,False
Creme Anti-Irritação,988.27,True
Cama Box com Baú, Cabeceira e Criado-Mudo,954.37,False
Creme Dental,378.56,False
Monitor 165Hz,633.78,False
Macbook,442.17,True
Creme Anti-Irritação,228.61,False
Bolsa,683.91,True
Sofá 2 Lugares,775.06,True
Cama Box com Baú e Gavetas,857.12,True
Monitor 200Hz,789.67,True
Brinco,435.47,True
Ultrabook,890.79,False
Cama Box Casal,152.69,False
Sofá,380.41,True
Creme Anti-Estrias,890.83,False
Calça,824.06,True
Monitor 60Hz,386.24,False
Camisa,511.32,False
Creme Anti-Rugas,668.59,True
Pulseira,121.27,True
Computador,574.24,True
Monitor 240Hz,795.3,False
Creme Anti-Acne,859.94,True
Cama Box com Gavetas e Cabeceira,624.69,True
All-in-One,936.05,True
Calça,57.87,False
Creme Anti-Rugas,980.46,False
Sofá-Cama,431.23,False
Monitor 200Hz,500.94,True
Shampoo,381.75,True
Guarda-Roupa,465.03,False
Guarda-Roupa Infantil,824.55,True
Bolsa,363.49,False
Mesa de Centro,749.97,False
Creme Anti-Cravos,760.67,False
Creme Anti-Celulite,402.77,False
Desktop,846.96,False
Mesa de Centro,670.74,False
Cadeira de Escritório,631.2,True
Óculos de Grau,420.77,False
Cama Box com Baú e Gavetas,861.64,False
Monitor 75Hz,993.3,True
Ultrabook,507.12,True
Monitor Ultrawide,709.11,True
Monitor 120Hz,533.21,True
Mochila,85.27,True
Creme Anti-Olheiras,885.72,True
Escova de Dente,339.86,True
Cadeira de Escritório,188.26,False
Calça,233.74,True
Mini PC,765.49,True
Cama Box com Baú e Gavetas,167.69,False
Creme Anti-Estrias,400.07,True
Guarda-Roupa Embutido,392.62,True
Monitor 75Hz,560.57,False
Boné,438.63,False
Recipiente de Vidro,894.53,False
Recipiente de Limpeza,663.49,True
Cama Box com Gavetas,728.79,False
Sofá de Canto,776.73,True
Mochila,749.5,True
Recipiente de Papel,923.31,True
Sofá-Cama,836.57,False
Guarda-Roupa Infantil,103.0,False
Cama Box King Size,653.24,True
Guarda-Roupa Embutido,113.83,False
Monitor 360Hz,426.67,True
Mesa de Centro,94.35,False
Monitor 75Hz,505.01,True
Mochila,548.69,False
Creme Anti-Idade,690.02,False
Creme Anti-Irritação,311.66,False
Monitor 144Hz,538.02,False
Monitor 240Hz,654.03,True
Macbook,668.07,True
Creme Anti-Espinhas,964.75,False
Calça,714.21,True
Creme Anti-Irritação,783.65,True
Cama Box King Size,52.17,False
All-in-One,730.25,False
Boné,761.21,True
Recipiente de Plástico,757.26,False
Cadeira de Jantar,731.58,True
Protetor Labial,488.76,False
Sofá,851.62,False
Monitor 120Hz,71.49,False
Cama Box Casal,237.27,True
Bolsa,751.44,False
